"play_key","run_dist","OF_dist","run_speed","top_speed","OF_momentum_home","OF_momentum_side","score_chance","safe_out","go_safe_out","scoring_from","baserunners","next_baserunners","go_runners","stay_runners","outs","go_safe","go_out","stay","go_safe_RE","go_out_RE","stay_RE","prob_to_go","glm_safe","went_home","should_go","correct_decision","glm_go","safe_min_go","team","RE_diff"
"y2_d019_GIS_RZQ_287",76.93262263,262.6172002,23.33502429,26.38979537,11.91874074,1.472775062,1,1,1,2,"12_","_23","_23","123",2,"2 _23","3 _23","2 123",1.633655395,0,0.857816821,0.525090435,0.982472897853726,1,1,1,0.990567925459273,-0.00809502760554703,"RZQ",0.747205329020024
"y2_d020_GIS_RZQ_13",111.8531556,262.4812009,24.39494256,26.20926039,6.272957221,1.037704437,-1,NA,0,2,"_2_","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.519717605713484,0,0,1,0.212263265830678,0.307454339882806,"GIS",-0.0482764438220641
"y2_d020_GIS_RZQ_27",104.5217548,220.6004034,22.15465994,22.89758524,19.6542771,1.342137208,-1,NA,0,2,"123","123","_23","123",2,"2 _23","3 _23","2 123",1.633655395,0,0.857816821,0.525090435,0.124123056658556,0,0,1,0.00523279707218832,0.118890259586367,"GIS",-0.65504251984586
"y2_d020_GIS_RZQ_135",101.2146356,313.9955533,17.4701828,25.083765,4.123205041,14.22659792,1,1,1,2,"12_","_23","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.965084336188929,1,1,1,0.958102636895207,0.00698169929372194,"GIS",0.515330286953975
"y2_d020_GIS_RZQ_154",84.40723157,250.386583,26.31329959,27.67852899,14.75062277,8.028606832,1,1,1,2,"_2_","1__","1__","1_3",1,"1 1__","2 1__","1 1_3",1.364159632,0.113462978,0.873758154,0.607897345,0.961388423880953,1,1,1,0.979825017273171,-0.018436593392218,"RZQ",0.442110108942241
"y1_d061_HCI_RZQ_196",86.58053216,206.1451792,22.0024837,29.13780831,21.77779273,1.16335883,-1,NA,0,2,"_2_","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.480496187159548,0,1,0,0.511810021154139,-0.0313138339945906,"HCI",0.0236388536502607
"y1_d062_HCI_RZQ_67",78.9675246,375.3987461,22.92773053,25.44570543,-3.245314822,9.898735206,1,1,1,2,"_23","__3","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,0.999924129711418,1,1,1,0.999993194284671,-6.90645732535078e-05,"RZQ",0.550143672008342
"y1_d062_HCI_RZQ_209",139.6458624,279.0889398,7.170780937,16.46371252,3.325430747,0.957090314,-1,NA,0,2,"_2_","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.00485876351727878,0,0,1,4.71848909998938e-06,0.00485404502817879,"RZQ",-0.691202624900897
"y1_d063_HCI_RZQ_105",27.42910741,350.7315756,18.70843366,22.61919866,-2.117459409,11.10050042,1,1,1,2,"123","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.999999422959559,1,1,1,0.99999998113461,-5.58175050180409e-07,"RZQ",0.54283211011874
"y2_d064_HKR_RZQ_58",104.8430583,234.3666739,25.38579747,28.19829394,18.52571884,10.15757467,0,0,0,2,"_2_","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.444339361516878,1,0,0,0.300634168101401,0.143705193415477,"HKR",-0.110895386489289
"y2_d065_HKR_RZQ_168",131.1088321,244.5935028,22.44829267,24.78362975,11.6161544,2.061565745,-1,NA,0,2,"_2_","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.0246033500450512,0,0,1,0.000721029984963141,0.0238823200600881,"HKR",-0.512713682385181
"y2_d065_HKR_RZQ_239",70.87358906,279.3277779,24.51244924,27.42470921,7.491380787,6.39066567,1,1,1,2,"_23","1__","1__","1_3",2,"2 1__","3 1__","2 1_3",1.113462978,0,0.541659233,0.486463621,0.997983067318857,1,1,1,0.999621703109001,-0.00163863579014412,"HKR",0.569557965130429
"y2_d066_HKR_RZQ_39",118.3226548,285.0955977,24.13370245,24.32909338,13.13265866,7.476677459,-1,NA,0,2,"_2_","1_3","_2_","1_3",0,"0 _2_","1 _2_","0 1_3",1.809125376,0.425230807,1.490364348,0.769663792,0.469908755394227,0,0,1,0.13875045897553,0.331158296418697,"RZQ",-0.41482936648438
"y2_d067_HKR_RZQ_4",85.7116973,296.7015308,24.31922529,28.47145105,1.0937038,0.900273669,1,1,1,2,"12_","_23","_23","123",2,"2 _23","3 _23","2 123",1.633655395,0,0.857816821,0.525090435,0.994308516248789,1,1,1,0.998965830427105,-0.00465731417831639,"RZQ",0.766540650864279
"y2_d067_HKR_RZQ_7",1.49965319,357.6521602,19.23380728,27.52880607,-5.920633277,7.525378175,1,1,1,2,"12_","___","_23","123",2,"2 _23","3 _23","2 123",1.633655395,0,0.857816821,0.525090435,0.999999988843846,1,1,1,0.999999999991243,-1.11473975605847e-08,"RZQ",0.775838555774688
"y2_d067_HKR_RZQ_82",48.84585775,305.6248184,23.30920045,26.32041994,-8.654607972,5.185805608,1,1,1,2,"12_","_23","_23","123",2,"2 _23","3 _23","2 123",1.633655395,0,0.857816821,0.525090435,0.999980010838853,1,1,1,0.999998801026565,-1.87901877117813e-05,"HKR",0.775805918599051
"y1_d036_HMN_RZQ_190",93.63249345,242.8373072,24.35376121,28.40434997,15.10712428,3.02286588,1,1,1,2,"_2_","1__","1__","1_3",1,"1 1__","2 1__","1 1_3",1.364159632,0.113462978,0.873758154,0.607897345,0.777741974097498,1,1,1,0.83149818528758,-0.0537562111900824,NA,0.212424108679095
"y1_d036_HMN_RZQ_288",103.791929,232.1097368,23.92229247,27.15797594,14.38148495,11.66065208,-1,NA,0,2,"123","123","_23","123",2,"2 _23","3 _23","2 123",1.633655395,0,0.857816821,0.525090435,0.484993258003854,0,0,1,0.228379852988564,0.25661340501529,"HMN",-0.0655049685233777
"y1_d037_HMN_RZQ_179",58.93479267,294.3397477,23.94261734,25.40868457,-2.198197442,6.555659467,1,1,1,2,"_23","_2_","_2_","_23",1,"1 _2_","2 _2_","1 _23",1.425230807,0.176488184,0.923807468,0.598457417,0.999845824480288,1,1,1,0.999974113570293,-0.000128289090004619,"RZQ",0.501230813457113
"y1_d038_HMN_RZQ_117",113.7873844,243.5671437,23.64684464,23.83121497,16.05134638,9.321491939,-1,NA,0,2,"12_","123","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.208488498083409,0,0,1,0.0147261760638045,0.193762322019605,"HMN",-0.460793402001033
"y1_d038_HMN_RZQ_236",93.76641677,258.7307355,24.59391938,27.27654621,16.00479917,17.54805458,1,1,1,2,"_2_","1__","1__","1_3",2,"2 1__","3 1__","2 1_3",1.113462978,0,0.541659233,0.486463621,0.926461445436602,1,1,1,0.925885718796126,0.000575726640475671,"RZQ",0.489921287038024
"y1_d038_HMN_RZQ_273",49.99499596,245.2576218,22.8342144,24.26404784,9.616624886,13.89637301,1,1,1,2,"12_","_23","_23","123",2,"2 _23","3 _23","2 123",1.633655395,0,0.857816821,0.525090435,0.999395764875548,1,1,1,0.999698834891115,-0.000303070015566509,"HMN",0.774851462029091
"y1_d039_HMN_RZQ_28",147.9098124,362.5095512,17.48660756,30.18887581,1.09590992,12.6985233,-1,NA,0,2,"_2_","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.418151019686559,0,0,1,0.577239083969167,-0.159088064282607,"HMN",-0.205194294055281
"y1_d039_HMN_RZQ_39",71.08097961,252.9674547,24.44652491,25.33709645,14.5057536,5.582907328,1,1,1,2,"_2_","1__","1__","1_3",2,"2 1__","3 1__","2 1_3",1.113462978,0,0.541659233,0.486463621,0.989295841478847,1,1,1,0.991412821145661,-0.00211697966681312,"HMN",0.559885060776053
"y1_d039_HMN_RZQ_50",106.4015833,251.202612,22.7784898,24.14255976,15.23292676,8.588316203,-1,NA,0,2,"_2_","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.454651078008513,0,0,1,0.0867423797805888,0.367908698227924,"RZQ",-0.129527790297872
"y2_d057.5_IAK_RZQ_33",105.2627747,295.4763342,24.36274685,27.11282199,12.15306243,10.77305634,1,1,1,2,"12_","12_","12_","123",2,"2 12_","3 12_","2 123",1.454238052,0,0.857816821,0.589873728,0.913230348601698,1,1,1,0.929284054834899,-0.0160537062332015,"RZQ",0.470237502177814
"y2_d057.5_IAK_RZQ_34",34.91477606,347.9084879,24.00503597,29.34405963,2.643766124,0.75516671,1,1,1,2,"12_","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.999998585041112,1,1,1,0.999999996702114,-1.41166100242618e-06,"RZQ",0.542831124317587
"y2_d057.5_IAK_RZQ_38",73.25842469,331.2601374,24.59764309,29.3501357,-3.178307646,14.89770064,1,1,1,2,"_2_","1__","1__","1_3",2,"2 1__","3 1__","2 1_3",1.113462978,0,0.541659233,0.486463621,0.99989799751904,1,1,1,0.999996674570957,-9.86770519170177e-05,"RZQ",0.571690169013787
"y2_d029_IKJ_RZQ_82",120.1269251,252.236028,22.96928668,24.04167605,12.03812169,4.327365799,-1,NA,0,2,"_23","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.133039195680201,0,0,1,0.00774330678936243,0.125295888890839,"IKJ",-0.531138255824496
"y2_d029_IKJ_RZQ_265",104.5882007,247.9526828,27.49323782,30.42437773,4.687248195,1.804456682,-1,NA,0,2,"123","123","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.769602495577206,0,1,0,0.855389793593787,-0.0857872980165812,"RZQ",0.263128985054905
"y2_d030_IKJ_RZQ_16",83.29869487,306.752502,26.90380025,27.05278655,0.544779069,17.15235123,1,1,1,2,"12_","1_3","1_3","123",2,"2 1_3","3 1_3","2 123",1.541659233,0,0.857816821,0.556424405,0.999101974715836,1,1,1,0.9997842341387,-0.000682259422864262,"IKJ",0.6824579630292
"y2_d030_IKJ_RZQ_113",112.0610608,270.6175704,23.74325793,30.0292434,5.192460942,15.8948407,1,1,1,2,"_2_","_2_","_2_","_23",1,"1 _2_","2 _2_","1 _23",1.425230807,0.176488184,0.923807468,0.598457417,0.794438971537812,1,1,1,0.868033595153084,-0.0735946236152722,"IKJ",0.244730521131549
"y2_d030_IKJ_RZQ_125",95.28275955,240.6581591,25.72401639,27.26741604,20.95363635,8.451957174,1,1,1,2,"_23","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.725019503762908,1,1,1,0.650849382903952,0.0741701208589557,"IKJ",0.219321484346604
"y2_d030_IKJ_RZQ_180",81.36013576,235.0761532,25.36868911,27.23074437,19.92809443,0.662097463,0.9,1,1,2,"12_","12_","12_","123",1,"1 12_","2 12_","1 123",1.764831687,0.454238052,1.363430665,0.693725796,0.893268199252,1,1,1,0.932189636600283,-0.0389214373482836,"RZQ",0.261519003287583
"y2_d030_IKJ_RZQ_328",45.45871628,323.2914026,23.40970664,28.52908012,-6.214106271,0.171805292,1,1,1,2,"12_","_23","_23","123",2,"2 _23","3 _23","2 123",1.633655395,0,0.857816821,0.525090435,0.999991098188185,1,1,1,0.999999894386025,-8.79619784066588e-06,"RZQ",0.775824031507102
"y2_d031_IKJ_RZQ_192",94.23538797,281.6765972,27.50957002,27.50957002,-4.791407847,20.77334786,1,1,1,2,"_23","___","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.995110165658182,1,1,1,0.996723430511786,-0.00161326485360347,"IKJ",0.545366508437963
"y2_d031_IKJ_RZQ_248",58.88132608,278.9890928,24.95213764,26.3415359,9.726691405,9.903940393,1,1,1,2,"_23","1__","1__","1_3",0,"0 1__","1 1__","0 1_3",1.718901287,0.364159632,1.490364348,0.831305889,0.999567680330079,1,1,1,0.999958804860752,-0.000391124530672804,"IKJ",0.227951257534882
"y1_d025_JIL_RZQ_82",32.94890952,340.3497795,25.34789778,25.40002061,-0.911451717,8.036913933,1,1,1,2,"12_","_2_","_2_","_23",1,"1 _2_","2 _2_","1 _23",1.425230807,0.176488184,0.923807468,0.598457417,0.999999181049507,1,1,1,0.999999988158939,-8.07109431844033e-07,"RZQ",0.501422316341613
"y1_d026_JIL_RZQ_33",104.1733435,302.5115107,23.10153583,26.28774315,-16.98662197,17.56711905,1,1,1,2,"12_","1_3","1_3","123",2,"2 1_3","3 1_3","2 123",1.541659233,0,0.857816821,0.556424405,0.992484877393294,1,1,1,0.989122086480951,0.00336279091234271,"RZQ",0.672256653846244
"y1_d026_JIL_RZQ_142",116.6539899,244.8857388,23.22634119,23.22870736,11.15818101,8.363663113,-1,NA,0,2,"_2_","1_3","_2_","1_3",0,"0 _2_","1 _2_","0 1_3",1.809125376,0.425230807,1.490364348,0.769663792,0.189439666719108,0,0,1,0.0111013470083091,0.178338319710799,"JIL",-0.802969015074256
"y1_d027_JIL_RZQ_116",33.8364851,296.6411237,26.46732047,27.44257203,-0.900950977,0.962846269,1,1,1,2,"_2_","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.99999438724194,1,1,1,0.999999903159442,-5.51591750230784e-06,"RZQ",0.542826185656463
"y1_d027_JIL_RZQ_374",113.9616185,263.0076201,23.43207754,23.50310176,10.54615424,7.875512626,-1,NA,0,2,"123","123","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.411526665917281,0,0,1,0.0465357555152963,0.364990910401985,"JIL",-0.198843288872042
"y1_d027_JIL_RZQ_384",115.1613528,259.7882034,23.46880976,25.59487627,11.3608012,8.523106152,-1,NA,0,2,"123","123","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.368614565485707,0,0,1,0.0846839002010674,0.28393066528464,"JIL",-0.25420642420062
"y1_d027_JIL_RZQ_424",143.8957781,309.355448,3.251596193,19.77416894,-5.065778477,13.86288663,-1,NA,0,2,"123","123","_23","123",0,"0 _23","1 _23","0 123",2.65,0.923807468,2.184374444,0.73025862,0.0226822719704683,0,0,1,0.000178080969233349,0.0225041910012349,"RZQ",-1.22141300751578
"y1_d049_JZK_RZQ_75",99.86429107,232.3134609,27.6699833,29.9520282,15.06157486,6.503792306,1,1,1,2,"_2_","___","1__","1_3",2,"2 1__","3 1__","2 1_3",1.113462978,0,0.541659233,0.486463621,0.679384954255831,1,1,1,0.736877061472021,-0.0574921072161908,"JZK",0.214810761374091
"y1_d049_JZK_RZQ_133",94.57175943,266.7716672,23.92681768,26.56419814,13.83450998,6.473153038,1,1,1,2,"12_","12_","12_","123",2,"2 12_","3 12_","2 123",1.454238052,0,0.857816821,0.589873728,0.897889938201747,1,1,1,0.89282405724766,0.00506588095408689,"RZQ",0.447928893640909
"y1_d049_JZK_RZQ_135",17.86031753,304.3450237,24.38623568,26.46753735,-0.972310484,1.968549904,1,1,1,2,"_23","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.999999286548722,1,1,1,0.999999993278377,-7.06729654909033e-07,"RZQ",0.542831949633001
"y1_d049_JZK_RZQ_184",25.56977742,282.9464257,20.66324392,25.26616381,7.260925008,6.221119262,1,1,1,2,"_2_","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.999989716753349,1,1,1,0.999999632991577,-9.91623822810261e-06,"RZQ",0.542820690881822
"y1_d050_JZK_RZQ_140",84.96496811,256.5029661,24.84704197,28.09290104,15.74985635,0.966922897,1,1,1,2,"12_","12_","12_","123",0,"0 12_","1 12_","0 123",2.328958692,0.764831687,2.184374444,0.907562335,0.941096174120714,1,1,1,0.985154873210597,-0.0440586990898827,"RZQ",0.0524511832443917
"y1_d050_JZK_RZQ_159",94.74042547,229.4860211,23.89930154,29.78396807,16.82476679,2.633022646,1,1,1,2,"123","_23","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.616871510335329,1,1,1,0.740766109915642,-0.123894599580313,"RZQ",0.0660827878337651
"y1_d050_JZK_RZQ_266",45.22810906,339.3039993,20.57076864,21.7130267,-2.302167077,6.732463115,1,1,1,2,"12_","__3","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,0.999991175682025,1,1,1,0.999998509584508,-7.33390248286447e-06,"JZK",0.550223046987996
"y1_d050_JZK_RZQ_318",136.9090029,257.4231828,18.14198347,19.7212482,4.175927966,4.32883726,-1,NA,0,2,"12_","123","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.0160418480825158,0,0,1,4.86083097805103e-05,0.0159932397727352,"RZQ",-0.709078846441591
"y1_d051_JZK_RZQ_67",104.0215267,217.5541764,23.03532857,24.86133243,18.56027865,2.852416788,-1,NA,0,2,"123","123","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.162866520582119,0,0,1,0.0172544168537042,0.145612103728415,"RZQ",-0.519652690848682
"y1_d051_JZK_RZQ_160",87.93647443,264.5348963,25.45035961,30.73308809,10.05674317,0.086171159,1,1,1,2,"_2_","1__","1__","1_3",1,"1 1__","2 1__","1 1_3",1.364159632,0.113462978,0.873758154,0.607897345,0.962965617402824,1,1,1,0.995451411210808,-0.0324857938079833,"RZQ",0.444082699602757
"y1_d051_JZK_RZQ_264",62.48207746,226.5423578,25.89381762,30.39713874,19.63271499,6.110853901,1,1,1,2,"12_","_23","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.991280568289041,1,1,1,0.999327873285008,-0.00804730499596762,"JZK",0.549127410102724
"y2_d062_KIR_RZQ_106",87.79108353,238.3476387,26.18251368,29.64996694,16.17969219,6.869489965,1,1,1,2,"_2_","___","1__","1_3",2,"2 1__","3 1__","2 1_3",1.113462978,0,0.541659233,0.486463621,0.904817462727212,1,1,1,0.961043503278996,-0.0562260405517838,"KIR",0.465821513594646
"y2_d063_KIR_RZQ_29",128.0051626,263.6420853,22.63415542,23.81288046,16.42374953,0.879903857,-1,NA,0,2,"_2_","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.0489447314795635,0,0,1,0.00182990466785675,0.0471148268117068,"RZQ",-0.484076334745241
"y2_d063_KIR_RZQ_133",87.23197606,280.0937005,22.0403534,28.62565133,20.15435992,9.757528756,1,1,1,2,"_2_","1__","1__","1_3",2,"2 1__","3 1__","2 1_3",1.113462978,0,0.541659233,0.486463621,0.962187234166899,1,1,1,0.991404755665048,-0.0292175214981487,"KIR",0.529700630149059
"y2_d063_KIR_RZQ_167",84.66640375,215.2783859,13.94778208,27.99212548,18.39682886,2.586461417,-1,NA,0,2,"12_","123","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.433542952897783,0,0,1,0.44401856327353,-0.0104756103757476,"RZQ",-0.170438930584385
"y2_d063_KIR_RZQ_201",69.67290546,249.0577672,24.39418271,27.09329435,24.53583881,0.050306569,1,1,1,2,"12_","12_","12_","123",2,"2 12_","3 12_","2 123",1.454238052,0,0.857816821,0.589873728,0.975159496590372,1,1,1,0.993092204053211,-0.0179327074628387,"KIR",0.560297225710883
"y2_d063_KIR_RZQ_225",68.00470729,276.2318185,24.25119037,25.23678684,2.32929859,11.08488869,1,1,1,2,"12_","1_3","1_3","123",2,"2 1_3","3 1_3","2 123",1.541659233,0,0.857816821,0.556424405,0.998989841081059,1,1,1,0.999544660405336,-0.000554819324277256,"RZQ",0.682285091175817
"y2_d063_KIR_RZQ_303",85.90860254,256.5285961,25.49301432,27.11345321,9.459255728,7.721452972,1,1,1,2,"_2_","1__","1__","1_3",1,"1 1__","2 1__","1 1_3",1.364159632,0.113462978,0.873758154,0.607897345,0.969727861065956,1,1,1,0.979520272143663,-0.00979241107770745,NA,0.452540215125767
"y1_d056_KJH_RZQ_250",33.61092598,263.2902222,22.13049585,24.86354061,0.279281018,7.476345478,1,1,1,2,"12_","12_","12_","123",1,"1 12_","2 12_","1 123",1.764831687,0.454238052,1.363430665,0.693725796,0.99996989687436,1,1,1,0.999997266266703,-2.73693923423801e-05,"RZQ",0.401361569035143
"y1_d057_KJH_RZQ_273",79.88196809,315.5944751,23.74143721,26.89594215,-7.810000597,15.63629341,1,1,1,2,"12_","_23","_23","123",0,"0 _23","1 _23","0 123",2.65,0.923807468,2.184374444,0.73025862,0.999613748682475,1,1,1,0.999941780582418,-0.000328031899943015,"RZQ",0.464958811860213
"y1_d057_KJH_RZQ_307",79.63165562,279.7898561,24.41330911,25.03265525,11.14992528,12.05778321,1,1,1,2,"12_","1_3","1_3","123",1,"1 1_3","2 1_3","1 123",1.873758154,0.541659233,1.363430665,0.616899706,0.993492740990246,1,1,1,0.995409313256286,-0.00191657226603992,"RZQ",0.501659176294439
"y1_d058_KJH_RZQ_202",124.747406,234.4483086,20.91292599,25.9182412,17.86411149,2.289647257,-1,NA,0,2,"_23","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.0216869369069342,0,0,1,0.00149908528421864,0.0201878516227156,NA,-0.670188567522
"y1_d058_KJH_RZQ_224",101.246544,302.7005906,19.30377012,25.1646309,-3.01495221,0.118570194,1,1,1,2,"12_","_23","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.945099429461111,1,1,1,0.914035965844798,0.0310634636163128,"KJH",0.489546718110369
"y1_d058_KJH_RZQ_248",124.2267996,274.9987164,18.70037404,21.15459865,17.98880904,2.40694379,-1,NA,0,2,"_2_","1_3","_2_","1_3",0,"0 _2_","1 _2_","0 1_3",1.809125376,0.425230807,1.490364348,0.769663792,0.0619777556171806,0,0,1,0.0017949270253033,0.0601828285918773,"KJH",-0.979362861602574
"y1_d058_KJH_RZQ_268",64.87603708,347.2838405,23.86363101,26.24735409,-19.50196568,14.21452219,1,1,1,2,"_23","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.999991493648947,1,1,1,0.999999426799592,-7.93315064473443e-06,"KJH",0.542822781378497
"y1_d058_KJH_RZQ_308",73.18810536,364.4946079,19.49392284,24.73858428,-22.07880052,3.512162701,1,1,1,2,"12_","_2_","_2_","_23",1,"1 _2_","2 _2_","1 _23",1.425230807,0.176488184,0.923807468,0.598457417,0.999964661018368,1,1,1,0.999995347657961,-3.06866395933802e-05,"KJH",0.501379209707382
"y1_d058_KJH_RZQ_329",135.6626472,252.4195442,20.35697248,22.76046509,14.90840397,7.127051391,-1,NA,0,2,"_2_","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.0136419555997919,0,0,1,0.000176235356989518,0.0134657202428024,"RZQ",-0.680234678581466
"y1_d006_MCJ_RZQ_104",102.6000426,254.2879982,28.27689355,30.53108352,14.67549557,15.30021562,1,1,1,2,"_2_","_2_","_2_","_23",1,"1 _2_","2 _2_","1 _23",1.425230807,0.176488184,0.923807468,0.598457417,0.864735546108454,1,1,1,0.946759641135528,-0.0820240950270736,NA,0.332512850048808
"y1_d006_MCJ_RZQ_163",56.87413949,262.5878253,25.46568602,27.03270814,5.422668489,7.8136783,1,1,1,2,"_2_","1__","1__","1_3",1,"1 1__","2 1__","1 1_3",1.364159632,0.113462978,0.873758154,0.607897345,0.999523382288944,1,1,1,0.999937417155232,-0.000414034866287993,NA,0.489805373823545
"y1_d007_MCJ_RZQ_72",101.8680988,264.5407792,24.6020339,29.39976687,13.53520509,4.558963132,1,1,1,2,"_2_","___","1__","1_3",1,"1 1__","2 1__","1 1_3",1.364159632,0.113462978,0.873758154,0.607897345,0.78892234265104,1,1,1,0.893301481575476,-0.104379138924436,NA,0.226407358219497
"y1_d008_MCJ_RZQ_206",132.1832109,226.5171872,22.63950093,23.86621636,21.19166211,2.195476444,-1,NA,0,2,"_23","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.00562243194414954,0,0,1,8.76994839899302e-05,0.00553473246015961,NA,-0.690248999586424
